Country,Year,code_wdi,code_ifs,region,incomegroup,incomesubgroup,ka,kai,kao,bo,boi,boo,Yield_mean,Govt_GDP,GDP_growth
Korea,1999,KOR,542,East Asia & Pacific,High income,High income: OECD,0.6,0.45,0.75,0.25,0,0.5,NA,11.50676544,11.31
Korea,2000,KOR,542,East Asia & Pacific,High income,High income: OECD,0.5,0.35,0.65,0.25,0,0.5,NA,11.33834164,8.92
Korea,2001,KOR,542,East Asia & Pacific,High income,High income: OECD,0.45,0.35,0.55,0,0,0,1.94075,12.1868029,4.53
Korea,2002,KOR,542,East Asia & Pacific,High income,High income: OECD,0.5,0.4,0.6,0,0,0,1.915666667,12.13476566,7.43
Korea,2003,KOR,542,East Asia & Pacific,High income,High income: OECD,0.5,0.4,0.6,0,0,0,1.071416667,12.46776328,2.93
Korea,2004,KOR,542,East Asia & Pacific,High income,High income: OECD,0.55,0.4,0.7,0,0,0,0.4025,12.7893341,4.9
Korea,2005,KOR,542,East Asia & Pacific,High income,High income: OECD,0.18,0.15,0.2,0,0,0,0.780583333,13.28286134,3.92
Korea,2006,KOR,542,East Asia & Pacific,High income,High income: OECD,0.15,0.15,0.15,0,0,0,0.325416667,13.81920856,5.18
Korea,2007,KOR,542,East Asia & Pacific,High income,High income: OECD,0.13,0.15,0.1,0,0,0,0.819416667,13.92859943,5.46
Korea,2008,KOR,542,East Asia & Pacific,High income,High income: OECD,0.08,0.1,0.05,0,0,0,1.887083333,14.64484765,2.83
Korea,2009,KOR,542,East Asia & Pacific,High income,High income: OECD,0.08,0.1,0.05,0,0,0,1.971,15.16929902,0.71
Korea,2010,KOR,542,East Asia & Pacific,High income,High income: OECD,0.08,0.1,0.05,0,0,0,1.592333333,14.47145675,6.5
Korea,2011,KOR,542,East Asia & Pacific,High income,High income: OECD,0.1,0.15,0.05,0,0,0,1.396583333,14.58572607,3.68
Korea,2012,KOR,542,East Asia & Pacific,High income,High income: OECD,0.1,0.15,0.05,0,0,0,1.649583333,14.83343905,2.29
Korea,2013,KOR,542,East Asia & Pacific,High income,High income: OECD,0.15,0.15,0.15,0,0,0,0.967,15.00353214,2.9
Korea,2014,KOR,542,East Asia & Pacific,High income,High income: OECD,0.15,0.15,0.15,0,0,0,0.605416667,15.12195211,3.34
Korea,2015,KOR,542,East Asia & Pacific,High income,High income: OECD,0.15,0.15,0.15,0,0,0,0.181,15.00945034,2.79
Malaysia,1995,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.72,0.67,0.78,NA,NA,NA,NA,12.37324248,9.83
Malaysia,1996,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.72,0.67,0.78,NA,NA,NA,NA,11.10546208,10
Malaysia,1997,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.8,0.8,0.8,0.75,0.5,1,NA,10.76704697,7.33
Malaysia,1998,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.8,0.8,0.8,0.75,0.5,1,NA,9.768962449,-7.36
Malaysia,1999,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.78,0.8,0.75,0.75,0.5,1,NA,10.98661418,6.13
Malaysia,2000,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.8,0.8,0.8,0.75,0.5,1,NA,10.16523523,8.67
Malaysia,2001,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.83,0.8,0.85,1,1,1,NA,12.03928765,0.52
Malaysia,2002,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.83,0.8,0.85,1,1,1,NA,12.95784057,5.39
Malaysia,2003,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.8,0.8,0.8,1,1,1,NA,12.96800862,5.79
Malaysia,2004,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.8,0.75,0.85,0.75,0.5,1,0.740916667,12.57992317,6.78
Malaysia,2005,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.83,0.8,0.85,0.75,0.5,1,0.04325,11.47360636,4.98
Malaysia,2006,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.8,0.75,0.85,0.75,0.5,1,-0.49025,11.16771088,5.58
Malaysia,2007,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.75,0.65,0.85,0.75,0.5,1,-0.858833333,11.56686807,6.3
Malaysia,2008,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.85,0.75,0.95,0.75,0.5,1,0.516,11.5048323,4.83
Malaysia,2009,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.8,0.65,0.95,0.75,0.5,1,0.821083333,13.04847049,-1.51
Malaysia,2010,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.8,0.65,0.95,0.75,0.5,1,0.857,12.58116903,7.53
Malaysia,2011,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.75,0.65,0.85,0.75,0.5,1,1.16325,13.2705518,5.29
Malaysia,2012,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.75,0.65,0.85,0.75,0.5,1,1.783666667,13.84214791,5.47
Malaysia,2013,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.88,0.8,0.95,0.75,0.5,1,1.366416667,13.71541498,4.69
Malaysia,2014,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.88,0.8,0.95,0.75,0.5,1,1.536583333,13.320337,6.01
Malaysia,2015,MYS,548,East Asia & Pacific,Middle income,Upper middle income,0.88,0.8,0.95,0.75,0.5,1,1.952416667,13.13486597,4.97
Malta,1995,MLT,181,W Europe,High income,High income: nonOECD,0.84,0.75,0.94,NA,NA,NA,NA,17.98161895,NA
Malta,1996,MLT,181,W Europe,High income,High income: nonOECD,0.72,0.61,0.83,NA,NA,NA,NA,19.12863624,NA
Malta,1997,MLT,181,W Europe,High income,High income: nonOECD,0.68,0.6,0.75,0.75,0.5,1,NA,18.36410026,NA
Malta,1998,MLT,181,W Europe,High income,High income: nonOECD,0.8,0.75,0.85,1,1,1,NA,18.32136319,NA
Malta,1999,MLT,181,W Europe,High income,High income: nonOECD,0.88,0.75,1,1,1,1,NA,17.83525853,NA
Malta,2000,MLT,181,W Europe,High income,High income: nonOECD,0.78,0.55,1,0.75,0.5,1,NA,17.72964117,NA
Malta,2001,MLT,181,W Europe,High income,High income: nonOECD,0.68,0.5,0.85,0.5,0.5,0.5,NA,18.98879126,0.63
Malta,2002,MLT,181,W Europe,High income,High income: nonOECD,0.63,0.5,0.75,0.5,0.5,0.5,NA,18.81702271,2.91
Malta,2003,MLT,181,W Europe,High income,High income: nonOECD,0.63,0.5,0.75,0.5,0.5,0.5,NA,18.8332951,2.5
Malta,2004,MLT,181,W Europe,High income,High income: nonOECD,0.2,0.25,0.15,0,0,0,NA,19.10338593,0.49
Malta,2005,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,NA,18.10738803,3.82
Malta,2006,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,NA,18.61643861,1.87
Malta,2007,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,NA,17.93660443,3.95
Malta,2008,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,1.190441111,19.73338555,3.31
Malta,2009,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,1.164333333,19.77486723,-2.44
Malta,2010,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,0.831888889,19.49238579,3.54
Malta,2011,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,1.613555556,19.67109828,1.4
Malta,2012,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,2.31675,20.22902935,2.75
Malta,2013,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,0.928833333,19.38569345,4.34
Malta,2014,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,-0.004833333,19.02425021,8.31
Malta,2015,MLT,181,W Europe,High income,High income: nonOECD,0.08,0.1,0.05,0,0,0,-0.6485,18.22217199,7.43
Mexico,1995,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.94,1,0.89,NA,NA,NA,NA,13.1705459,-5.76
Mexico,1996,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.58,0.61,0.56,NA,NA,NA,NA,12.45479675,5.88
Mexico,1997,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.68,0.6,0.75,0.5,0,1,NA,12.10337345,6.96
Mexico,1998,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.58,0.5,0.65,0.5,0,1,NA,11.59357192,4.7
Mexico,1999,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.6,0.5,0.7,0.5,0,1,NA,11.40526116,2.67
Mexico,2000,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.65,0.6,0.7,0.5,0,1,NA,11.24988643,5.3
Mexico,2001,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.53,0.6,0.45,0.25,0,0.5,NA,11.38407441,-0.61
Mexico,2002,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.53,0.6,0.45,0.25,0,0.5,5.604833333,11.47223319,0.13
Mexico,2003,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.53,0.6,0.45,0.25,0,0.5,4.855583333,11.31211027,1.42
Mexico,2004,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.53,0.6,0.45,0.25,0,0.5,5.4375,10.67802773,4.3
Mexico,2005,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.6,0.55,0.65,0.5,0,1,5.003916667,10.69390327,3.03
Mexico,2006,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.58,0.55,0.6,0.5,0,1,3.53875,10.51632273,5
Mexico,2007,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.58,0.55,0.6,0.5,0,1,3.217833333,10.56467271,3.15
Mexico,2008,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.58,0.55,0.6,0.5,0,1,4.67625,10.88212318,1.4
Mexico,2009,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.58,0.55,0.6,0.5,0,1,4.71925,11.98614051,-4.7
Mexico,2010,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.55,0.5,0.6,0.5,0,1,3.792583333,11.65818369,5.11
Mexico,2011,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.58,0.55,0.6,0.5,0,1,4.086583333,11.57267284,4.05
Mexico,2012,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.58,0.55,0.6,0.5,0,1,3.954583333,11.83258155,4.02
Mexico,2013,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.6,0.6,0.6,0.5,0,1,3.235333333,12.18121357,1.36
Mexico,2014,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.63,0.65,0.6,0.75,0.5,1,3.490416667,12.21699274,2.27
Mexico,2015,MEX,273,Latin America & Caribbean,Middle income,Upper middle income,0.63,0.65,0.6,0.75,0.5,1,3.834333333,12.45622436,2.63
Netherlands,1995,NLD,138,W Europe,High income,High income: OECD,0,0,0,NA,NA,NA,0.374083333,22.37344817,2.56
Netherlands,1996,NLD,138,W Europe,High income,High income: OECD,0,0,0,NA,NA,NA,-0.331583333,21.36501214,3.56
Netherlands,1997,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.745583333,20.89538334,4.3
Netherlands,1998,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.62575,20.70765319,4.53
Netherlands,1999,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-1.002583333,20.45907077,5.05
Netherlands,2000,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.557,20.4373958,4.25
Netherlands,2001,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.01975,20.87955427,2.13
Netherlands,2002,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.334416667,22.06345387,0.1
Netherlands,2003,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.146583333,22.87697539,0.29
Netherlands,2004,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.15025,22.4549041,2.03
Netherlands,2005,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.908833333,22.30938273,2.16
Netherlands,2006,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.982333333,23.39247115,3.52
Netherlands,2007,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.271333333,23.27648056,3.7
Netherlands,2008,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.65225,23.88279672,1.71
Netherlands,2009,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.417583333,26.45253749,-3.77
Netherlands,2010,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.15775,26.48120701,1.4
Netherlands,2011,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.238916667,25.99944939,1.66
Netherlands,2012,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.153833333,26.33051441,-1.06
Netherlands,2013,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.37575,26.08326644,-0.19
Netherlands,2014,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-1.111583333,25.94026015,1.42
Netherlands,2015,NLD,138,W Europe,High income,High income: OECD,0,0,0,0,0,0,-1.430083333,25.33246814,1.95
New Zealand,1995,NZL,196,East Asia & Pacific,High income,High income: OECD,0.13,0.25,0,NA,NA,NA,1.171166667,16.80036577,4.35
New Zealand,1996,NZL,196,East Asia & Pacific,High income,High income: OECD,0.11,0.22,0,NA,NA,NA,1.457916667,16.63287208,3.79
New Zealand,1997,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,0.828166667,16.83458317,2.99
New Zealand,1998,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,0.972,17.47140209,0.77
New Zealand,1999,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,0.869083333,17.21129049,4.43
New Zealand,2000,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,0.901166667,17.01199109,4.08
New Zealand,2001,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.504916667,16.81428305,2.23
New Zealand,2002,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.999,16.67529701,5.09
New Zealand,2003,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.89975,16.72572006,4.56
New Zealand,2004,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.87,16.98175466,4.39
New Zealand,2005,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.62475,17.85118083,2.55
New Zealand,2006,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.03625,18.24541424,2.76
New Zealand,2007,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.71275,18.30243412,3.96
New Zealand,2008,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,2.43125,19.63537025,-0.41
New Zealand,2009,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,2.2385,19.64643319,0.36
New Zealand,2010,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,2.4615,19.54824755,1.98
New Zealand,2011,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,2.172416667,19.41746662,1.88
New Zealand,2012,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.92375,19.24155753,2.54
New Zealand,2013,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.767,18.62880559,2.1
New Zealand,2014,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.775833333,18.68587915,2.84
New Zealand,2015,NZL,196,East Asia & Pacific,High income,High income: OECD,0.1,0.2,0,0,0,0,1.315583333,18.64670016,3.12
Norway,1995,NOR,142,W Europe,High income,High income: OECD,0,0,0,NA,NA,NA,0.796166667,21.10039829,4.15
Norway,1996,NOR,142,W Europe,High income,High income: OECD,0,0,0,NA,NA,NA,0.28375,20.50173658,5.03
Norway,1997,NOR,142,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.4835,20.11540982,5.29
Norway,1998,NOR,142,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.158666667,21.51364521,2.62
Norway,1999,NOR,142,W Europe,High income,High income: OECD,0,0,0,0,0,0,-0.08675,21.17008677,2.01
Norway,2000,NOR,142,W Europe,High income,High income: OECD,0,0,0,0,0,0,0.2495,19.0049513,3.21
Norway,2001,NOR,142,W Europe,High income,High income: OECD,0,0,0,0,0,0,1.30825,20.20989591,2.09
Norway,2002,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,1.835,21.64787291,1.44
Norway,2003,NOR,142,W Europe,High income,High income: OECD,0.05,0.05,0.05,0,0,0,1.013916667,21.96549423,0.92
Norway,2004,NOR,142,W Europe,High income,High income: OECD,0.05,0.05,0.05,0,0,0,0.091166667,20.8077415,3.96
Norway,2005,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,-0.529333333,19.44410646,2.63
Norway,2006,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,-0.66525,18.62360697,2.4
Norway,2007,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,0.230916667,18.81277233,2.93
Norway,2008,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,0.865916667,18.61340764,0.38
Norway,2009,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,0.768666667,21.69216092,-1.62
Norway,2010,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,0.741663,21.44076902,0.6
Norway,2011,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,0.314333,21.02985953,0.97
Norway,2012,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,0.403583333,20.87192534,2.75
Norway,2013,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,0.237166667,21.24091622,1
Norway,2014,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,-0.077,22.03462585,1.92
Norway,2015,NOR,142,W Europe,High income,High income: OECD,0.08,0.1,0.05,0,0,0,-0.584833333,23.3298358,1.61
Pakistan,1995,PAK,564,South Asia,Middle income,Lower middle income,0.67,0.5,0.83,NA,NA,NA,NA,11.74352411,5.06
Pakistan,1996,PAK,564,South Asia,Middle income,Lower middle income,0.67,0.5,0.83,NA,NA,NA,NA,12.64510019,6.6
Pakistan,1997,PAK,564,South Asia,Middle income,Lower middle income,0.75,0.6,0.9,0.75,0.5,1,NA,11.89357051,1.7
Pakistan,1998,PAK,564,South Asia,Middle income,Lower middle income,0.83,0.7,0.95,0.75,0.5,1,NA,11.26410562,3.49
Pakistan,1999,PAK,564,South Asia,Middle income,Lower middle income,0.83,0.7,0.95,0.75,0.5,1,NA,10.36009991,4.18
Pakistan,2000,PAK,564,South Asia,Middle income,Lower middle income,0.83,0.7,0.95,0.75,0.5,1,NA,8.643005914,3.91
Pakistan,2001,PAK,564,South Asia,Middle income,Lower middle income,0.85,0.75,0.95,0.75,0.5,1,NA,7.780804789,1.97
Pakistan,2002,PAK,564,South Asia,Middle income,Lower middle income,0.85,0.75,0.95,0.75,0.5,1,NA,8.72392061,3.11
Pakistan,2003,PAK,564,South Asia,Middle income,Lower middle income,0.88,0.8,0.95,0.75,0.5,1,NA,8.792451793,4.73
Pakistan,2004,PAK,564,South Asia,Middle income,Lower middle income,0.65,0.5,0.8,0.75,0.5,1,NA,8.198837708,7.48
Pakistan,2005,PAK,564,South Asia,Middle income,Lower middle income,0.63,0.45,0.8,0.75,0.5,1,NA,7.844324625,8.96
Pakistan,2006,PAK,564,South Asia,Middle income,Lower middle income,0.65,0.45,0.85,0.75,0.5,1,NA,10.43627437,5.82
Pakistan,2007,PAK,564,South Asia,Middle income,Lower middle income,0.65,0.45,0.85,0.75,0.5,1,NA,9.873994917,5.54
Pakistan,2008,PAK,564,South Asia,Middle income,Lower middle income,0.68,0.5,0.85,0.75,0.5,1,NA,9.749691947,4.99
Pakistan,2009,PAK,564,South Asia,Middle income,Lower middle income,0.68,0.5,0.85,0.75,0.5,1,NA,10.51886227,0.36
Pakistan,2010,PAK,564,South Asia,Middle income,Lower middle income,0.7,0.55,0.85,0.75,0.5,1,10.2025,10.31622663,2.58
Pakistan,2011,PAK,564,South Asia,Middle income,Lower middle income,0.7,0.55,0.85,0.75,0.5,1,10.82466667,9.736146646,3.62
Pakistan,2012,PAK,564,South Asia,Middle income,Lower middle income,0.7,0.55,0.85,0.75,0.5,1,10.75125,10.48875365,3.84
Pakistan,2013,PAK,564,South Asia,Middle income,Lower middle income,0.7,0.55,0.85,0.75,0.5,1,9.6895,11.00311696,3.68
Pakistan,2014,PAK,564,South Asia,Middle income,Lower middle income,0.7,0.55,0.85,0.75,0.5,1,10.08316667,10.76299808,4.05
Pakistan,2015,PAK,564,South Asia,Middle income,Lower middle income,0.7,0.55,0.85,0.75,0.5,1,7.14775,10.9525461,4.04
Philippines,1995,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.86,0.72,1,NA,NA,NA,NA,11.38775341,4.68
Philippines,1996,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.81,0.72,0.89,NA,NA,NA,NA,11.94798892,5.85
Philippines,1997,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.8,0.7,0.9,0.75,0.5,1,NA,13.18371991,5.19
Philippines,1998,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.75,0.6,0.9,0.75,0.5,1,NA,13.27885566,-0.58
Philippines,1999,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.75,0.6,0.9,0.75,0.5,1,NA,12.21889071,3.08
Philippines,2000,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.75,0.6,0.9,0.75,0.5,1,NA,11.42367387,4.41
Philippines,2001,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.75,0.6,0.9,0.75,0.5,1,10.729,11.08033672,2.89
Philippines,2002,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.75,0.6,0.9,0.75,0.5,1,8.67425,10.57376128,3.65
Philippines,2003,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.8,0.7,0.9,0.75,0.5,1,8.04575,10.20248185,4.97
Philippines,2004,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.93,0.85,1,1,1,1,8.729833333,9.38240879,6.7
Philippines,2005,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.95,0.9,1,1,1,1,7.614833333,9.039750943,4.78
Philippines,2006,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,3.765416667,9.180396072,5.24
Philippines,2007,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,2.579583333,9.284945613,6.62
Philippines,2008,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,4.713916667,8.831776357,4.15
Philippines,2009,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,4.72125,9.860312246,1.15
Philippines,2010,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,4.123166667,9.721701886,7.63
Philippines,2011,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,3.691583333,9.701319043,3.66
Philippines,2012,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,3.57875,10.8430106,6.68
Philippines,2013,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,1.421166667,10.84043232,7.06
Philippines,2014,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,1.797916667,10.56077055,6.22
Philippines,2015,PHL,566,East Asia & Pacific,Middle income,Lower middle income,0.88,0.75,1,0.75,0.5,1,2.014166667,10.92762767,5.91
Poland,1995,POL,964,Europe & Central Asia,High income,High income: OECD,1,1,1,NA,NA,NA,NA,18.8750243,6.73
Poland,1996,POL,964,Europe & Central Asia,High income,High income: OECD,0.82,0.75,0.89,NA,NA,NA,NA,18.50253466,6.24
Poland,1997,POL,964,Europe & Central Asia,High income,High income: OECD,0.73,0.61,0.85,0.5,0,1,NA,18.08564666,7.09
Poland,1998,POL,964,Europe & Central Asia,High income,High income: OECD,0.9,0.9,0.9,1,1,1,NA,17.70507978,4.98
Poland,1999,POL,964,Europe & Central Asia,High income,High income: OECD,1,1,1,1,1,1,NA,17.88212159,4.52
Poland,2000,POL,964,Europe & Central Asia,High income,High income: OECD,1,1,1,1,1,1,NA,18.07539704,4.26
Poland,2001,POL,964,Europe & Central Asia,High income,High income: OECD,1,1,1,1,1,1,5.549083333,18.65829033,1.21
Poland,2002,POL,964,Europe & Central Asia,High income,High income: OECD,0.75,0.7,0.8,1,1,1,2.607333333,18.63017048,1.44
Poland,2003,POL,964,Europe & Central Asia,High income,High income: OECD,0.75,0.7,0.8,1,1,1,1.885583333,18.90203681,3.56
Poland,2004,POL,964,Europe & Central Asia,High income,High income: OECD,0.75,0.6,0.9,1,1,1,2.595833333,18.2798142,5.14
Poland,2005,POL,964,Europe & Central Asia,High income,High income: OECD,0.75,0.6,0.9,1,1,1,0.86725,18.29700707,3.55
Poland,2006,POL,964,Europe & Central Asia,High income,High income: OECD,0.75,0.6,0.9,1,1,1,0.46875,18.4774318,6.19
Poland,2007,POL,964,Europe & Central Asia,High income,High income: OECD,0.58,0.45,0.7,1,1,1,0.946333333,18.10930402,7.2
Poland,2008,POL,964,Europe & Central Asia,High income,High income: OECD,0.55,0.45,0.65,1,1,1,2.476333333,18.60312316,3.92
Poland,2009,POL,964,Europe & Central Asia,High income,High income: OECD,0.65,0.45,0.85,1,1,1,2.890416667,18.70787811,2.63
Poland,2010,POL,964,Europe & Central Asia,High income,High income: OECD,0.63,0.45,0.8,1,1,1,2.7085,19.11959964,3.7
Poland,2011,POL,964,Europe & Central Asia,High income,High income: OECD,0.6,0.4,0.8,0.75,0.5,1,3.254416667,18.05084589,5.02
Poland,2012,POL,964,Europe & Central Asia,High income,High income: OECD,0.65,0.5,0.8,0.75,0.5,1,3.22225,17.92766873,1.61
Poland,2013,POL,964,Europe & Central Asia,High income,High income: OECD,0.63,0.45,0.8,0.75,0.5,1,1.731666667,18.12822224,1.39
Poland,2014,POL,964,Europe & Central Asia,High income,High income: OECD,0.63,0.45,0.8,0.75,0.5,1,0.98975,18.14411085,3.28
Poland,2015,POL,964,Europe & Central Asia,High income,High income: OECD,0.63,0.45,0.8,0.75,0.5,1,0.614666667,17.99701109,3.94
Portugal,1995,PRT,182,W Europe,High income,High income: OECD,0.03,0,0.06,NA,NA,NA,4.788666667,17.56371935,2.31
Portugal,1996,PRT,182,W Europe,High income,High income: OECD,0.03,0,0.06,NA,NA,NA,1.872916667,17.78651076,3.5
Portugal,1997,PRT,182,W Europe,High income,High income: OECD,0.05,0,0.1,0.25,0,0.5,-0.065166667,17.74040814,4.43
