Country,Year,code_wdi,code_ifs,region,incomegroup,incomesubgroup,ka,kai,kao,eq,eqi,eqo,eq_plbn,eq_siln,eq_pabr,eq_siar,bo,boi,boo,bo_plbn,bo_siln,bo_pabr,bo_siar,mm,mmi,mmo,mm_plbn,mm_siln,mm_pabr,mm_siar,ci,cii,cio,ci_plbn,ci_siln,ci_pabr,ci_siar,de,dei,deo,de_plbn,de_siln,de_pabr,de_siar,cc,cci,cco,fc,fci,fco,gs,gsi,gso,di,dii,dio,ldi,re,rei,reo,re_pabr,re_plbn,re_slbn
Ireland,2002,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2003,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2004,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2005,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2006,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2007,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2008,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2009,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2010,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2011,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2012,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2013,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2014,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Ireland,2015,IRL,178,W Europe,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Israel,1995,ISR,436,Middle East & North Africa,High income,High income: OECD,0.53,0.28,0.78,0.5,0.5,0.5,0,0,1,1,,,,,,,,0.5,0.5,0.5,0,0,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0,0,1,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
Israel,1996,ISR,436,Middle East & North Africa,High income,High income: OECD,0.53,0.28,0.78,0.5,0.5,0.5,0,0,1,1,,,,,,,,0.5,0.5,0.5,0,0,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0,0,1,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
Israel,1997,ISR,436,Middle East & North Africa,High income,High income: OECD,0.55,0.30,0.80,0.5,0.5,0.5,0,0,1,1,0.75,0.5,1,0,1,1,1,0.5,0.5,0.5,0,0,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0,0,1,1,0.5,0,1,0.5,0,1,0.5,0,1,0.5,0,1,0,0.25,0,0.5,1,0,0
Israel,1998,ISR,436,Middle East & North Africa,High income,High income: OECD,0.13,0.05,0.20,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0.25,0,0.5,1,0,0
Israel,1999,ISR,436,Middle East & North Africa,High income,High income: OECD,0.23,0.05,0.40,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,1,0,0.75,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0.25,0,0.5,1,0,0
Israel,2000,ISR,436,Middle East & North Africa,High income,High income: OECD,0.15,0.00,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0.25,0,0.5,1,0,0
Israel,2001,ISR,436,Middle East & North Africa,High income,High income: OECD,0.15,0.00,0.30,0.25,0,0.5,0,0,1,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0.25,0,0.5,1,0,0
Israel,2002,ISR,436,Middle East & North Africa,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,1,0,0
Israel,2003,ISR,436,Middle East & North Africa,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,2004,ISR,436,Middle East & North Africa,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,2005,ISR,436,Middle East & North Africa,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,2006,ISR,436,Middle East & North Africa,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,2007,ISR,436,Middle East & North Africa,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,2008,ISR,436,Middle East & North Africa,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,2009,ISR,436,Middle East & North Africa,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,2010,ISR,436,Middle East & North Africa,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,2011,ISR,436,Middle East & North Africa,High income,High income: OECD,0.08,0.15,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Israel,2012,ISR,436,Middle East & North Africa,High income,High income: OECD,0.08,0.15,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,1,0
Israel,2013,ISR,436,Middle East & North Africa,High income,High income: OECD,0.13,0.25,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Israel,2014,ISR,436,Middle East & North Africa,High income,High income: OECD,0.10,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Israel,2015,ISR,436,Middle East & North Africa,High income,High income: OECD,0.10,0.20,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0,1,0
Italy,1995,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.06,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1996,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.06,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1997,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.06,0,0,0,0,0,0,0,,,,n.a,n.a,n.a,n.a,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1998,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,1999,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2000,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2001,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2002,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2003,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2004,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2005,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2006,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2007,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2008,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2009,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2010,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2011,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2012,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2013,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2014,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Italy,2015,ITA,136,W Europe,High income,High income: OECD,0.03,0.00,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,1995,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.14,0.11,0.17,0,0,0,0,0,0,0,,,,,,,,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,1996,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.17,0.13,0.21,0,0,0,0,0,0,0,,,,,,,,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,,,,n.a,n.a,n.a,n.a,0,0,0,0,0,n.a,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,1997,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.16,0.13,0.19,0,0,0,0,0,0,0,,,,n.a,n.a,n.a,n.a,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,,,,n.a,n.a,n.a,n.a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,1998,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.22,0.19,0.25,0,0,0,0,0,0,0,,,,n.a,n.a,n.a,n.a,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,,,,n.a,n.a,n.a,n.a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,1999,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.22,0.19,0.25,0,0,0,0,0,0,0,,,,n.r,n.r,n.r,n.r,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,,,,n.r,n.r,n.r,n.r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,2000,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.22,0.19,0.25,0,0,0,0,0,0,0,,,,n.r,n.r,n.r,n.r,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,,,,n.r,n.r,n.r,n.r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,2001,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.22,0.19,0.25,0,0,0,0,0,0,0,,,,n.r,n.r,n.r,n.r,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,,,,n.r,n.r,n.r,n.r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,2002,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.39,0.33,0.45,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,n.r,1,n.r,n.r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,2003,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.39,0.33,0.45,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,n.r,1,n.r,n.r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,2004,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.28,0.17,0.40,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,,1,n.r,1,n.r,n.r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,2005,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.28,0.17,0.40,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,,1,n.r,1,n.r,n.r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,2006,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.28,0.17,0.40,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,0.25,0,0.5,0,1,0,0,0.75,0.5,1,0,1,1,1,1,,1,n.r,1,n.r,n.r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamaica,2007,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.49,0.39,0.60,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,0.5,0,1,0,1,1,0,0.75,0.5,1,0,1,1,1,1,,1,n.r,1,n.r,n.r,0,0,0,0.5,1,0,0.5,1,0,0.5,0,1,0,0.25,0,0.5,1,0,0
Jamaica,2008,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.60,0.50,0.70,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,0.5,0,1,0,1,1,0,0.75,0.5,1,0,1,1,1,1,,1,n.r,1,n.r,n.r,1,1,1,0.5,1,0,0.5,1,0,0.5,0,1,0,0.25,0,0.5,1,0,0
Jamaica,2009,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.70,0.50,0.90,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,0.5,0,1,0,1,1,0,0.5,0.5,0.5,0,1,0,1,1,,1,n.r,1,n.r,n.r,1,1,1,1,1,1,1,1,1,0.5,0,1,1,0.5,0,1,1,0,1
Jamaica,2010,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.68,0.45,0.90,0.25,0,0.5,0,1,0,0,1,1,1,1,1,1,1,0.5,0,1,0,1,1,0,0.5,0.5,0.5,0,1,0,1,0.5,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.5,0,1,1,0.5,0,1,1,0,1
Jamaica,2011,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.70,0.45,0.95,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.5,0,1,0,1,1,0,0.75,0.5,1,0,1,1,1,0.5,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.5,0,1,1,0.5,0,1,1,0,1
Jamaica,2012,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.73,0.50,0.95,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.75,0.5,1,1,1,1,0,0.75,0.5,1,0,1,1,1,0.5,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.5,0,1,1,0.5,0,1,1,0,1
Jamaica,2013,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.73,0.50,0.95,0.25,0,0.5,0,0,1,0,1,1,1,1,1,1,1,0.75,0.5,1,1,1,1,0,0.75,0.5,1,0,1,1,1,0.5,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.5,0,1,1,0.5,0,1,1,0,1
Jamaica,2014,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.70,0.45,0.95,0.25,0,0.5,0,0,1,0,0.75,0.5,1,0,1,1,1,0.75,0.5,1,1,1,1,0,0.75,0.5,1,0,1,1,1,0.5,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.5,0,1,1,0.5,0,1,1,0,1
Jamaica,2015,JAM,343,Latin America & Caribbean,Middle income,Upper middle income,0.70,0.50,0.90,0.25,0,0.5,0,0,1,0,0.75,0.5,1,0,1,1,1,0.75,0.5,1,0,1,1,1,0.5,0.5,0.5,0,0,1,1,0.75,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,1,1,0.5,0,1,1,0,1
Japan,1995,JPN,158,East Asia & Pacific,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,1996,JPN,158,East Asia & Pacific,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,1997,JPN,158,East Asia & Pacific,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,1998,JPN,158,East Asia & Pacific,High income,High income: OECD,0.05,0.10,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0
Japan,1999,JPN,158,East Asia & Pacific,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,2000,JPN,158,East Asia & Pacific,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,2001,JPN,158,East Asia & Pacific,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,2002,JPN,158,East Asia & Pacific,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Japan,2003,JPN,158,East Asia & Pacific,High income,High income: OECD,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
